"Time","Fit_values"
10.5166666666667,2.92057133992896e-06
10.5333333333333,2.89002718709605e-06
10.55,2.85984361970309e-06
10.5666666666667,2.83001623461322e-06
10.5833333333333,2.80054068411227e-06
10.6,2.771412675197e-06
10.6166666666667,2.74262796887221e-06
10.6333333333333,2.71418237945738e-06
10.65,2.68607177390173e-06
10.6666666666667,2.65829207110886e-06
10.6833333333333,2.63083924126971e-06
10.7,2.60370930520431e-06
10.7166666666667,2.57689833371205e-06
10.7333333333333,2.55040244693056e-06
10.75,2.52421781370267e-06
10.7666666666667,2.49834065095182e-06
10.7833333333333,2.47276722306543e-06
10.8,2.44749384128633e-06
10.8166666666667,2.42251686311221e-06
10.8333333333333,2.39783269170269e-06
10.85,2.37343777529428e-06
10.8666666666667,2.3493286066227e-06
10.8833333333333,2.32550172235307e-06
10.9,2.3019537025171e-06
10.9166666666667,2.27868116995795e-06
10.9333333333333,2.25568078978204e-06
10.95,2.23294926881815e-06
10.9666666666667,2.2104833550835e-06
10.9833333333333,2.18827983725672e-06
11,2.16633554415774e-06
11.0166666666667,2.14464734423438e-06
11.0333333333333,2.12321214505575e-06
11.05,2.10202689281197e-06
11.0666666666667,2.08108857182066e-06
11.0833333333333,2.06039420403965e-06
11.1,2.03994084858623e-06
11.1166666666667,2.01972560126234e-06
11.1333333333333,1.99974559408619e-06
11.15,1.97999799482995e-06
11.1666666666667,1.9604800065632e-06
11.1833333333333,1.94118886720267e-06
11.2,1.92212184906746e-06
11.2166666666667,1.90327625844036e-06
11.2333333333333,1.88464943513462e-06
11.25,1.86623875206649e-06
11.2666666666667,1.84804161483322e-06
11.2833333333333,1.83005546129668e-06
11.3,1.81227776117211e-06
11.3166666666667,1.79470601562256e-06
11.3333333333333,1.77733775685825e-06
11.35,1.76017054774146e-06
11.3666666666667,1.74320198139617e-06
11.3833333333333,1.72642968082317e-06
11.4,1.70985129851979e-06
11.4166666666667,1.6934645161048e-06
11.4333333333333,1.67726704394813e-06
11.45,1.66125662080531e-06
11.4666666666667,1.64543101345668e-06
11.4833333333333,1.62978801635136e-06
11.5,1.61432545125572e-06
11.5166666666667,1.59904116690636e-06
11.5333333333333,1.58393303866793e-06
11.55,1.56899896819479e-06
11.5666666666667,1.55423688309762e-06
11.5833333333333,1.53964473661405e-06
11.6,1.52522050728352e-06
11.6166666666667,1.51096219862658e-06
11.6333333333333,1.49686783882804e-06
11.65,1.48293548042455e-06
11.6666666666667,1.46916319999588e-06
11.6833333333333,1.4555490978604e-06
11.7,1.44209129777451e-06
11.7166666666667,1.42878794663588e-06
11.7333333333333,1.41563721419046e-06
11.75,1.40263729274338e-06
11.7666666666667,1.38978639687363e-06
11.7833333333333,1.37708276315227e-06
11.8,1.36452464986438e-06
11.8166666666667,1.35211033673458e-06
11.8333333333333,1.33983812465606e-06
11.85,1.32770633542321e-06
11.8666666666667,1.31571331146746e-06
11.8833333333333,1.30385741559684e-06
11.9,1.29213703073869e-06
11.9166666666667,1.28055055968568e-06
11.9333333333333,1.26909642484522e-06
11.95,1.25777306799202e-06
11.9666666666667,1.24657895002382e-06
11.9833333333333,1.23551255072033e-06
12,1.22457236850521e-06
12.0166666666667,1.21375692021113e-06
12.0333333333333,1.20306474084789e-06
12.05,1.19249438337345e-06
12.0666666666667,1.18204441846797e-06
12.0833333333333,1.17171343431068e-06
12.1,1.16150003635975e-06
12.1166666666667,1.15140284713477e-06
12.1333333333333,1.14142050600226e-06
12.15,1.13155166896375e-06
12.1666666666667,1.12179500844668e-06
12.1833333333333,1.11214921309795e-06
12.2,1.10261298758012e-06
12.2166666666667,1.09318505237018e-06
12.2333333333333,1.083864143561e-06
12.25,1.07464901266522e-06
12.2666666666667,1.06553842642169e-06
12.2833333333333,1.0565311666044e-06
12.3,1.04762602983387e-06
12.3166666666667,1.03882182739083e-06
12.3333333333333,1.03011738503251e-06
12.35,1.02151154281103e-06
12.3666666666667,1.01300315489432e-06
12.3833333333333,1.00459108938914e-06
12.4,9.96274228166537e-07
12.4166666666667,9.88051466689378e-07
12.4333333333333,9.79921713842184e-07
12.45,9.71883891763129e-07
12.4666666666667,9.63936935678072e-07
12.4833333333333,9.56079793736866e-07
12.5,9.48311426851622e-07
12.5166666666667,9.40630808537101e-07
12.5333333333333,9.33036924753115e-07
12.55,9.25528773748921e-07
12.5666666666667,9.18105365909642e-07
12.5833333333333,9.10765723604569e-07
12.6,9.03508881037474e-07
12.6166666666667,8.96333884098749e-07
12.6333333333333,8.89239790219442e-07
12.65,8.82225668227222e-07
12.6666666666667,8.75290598204027e-07
12.6833333333333,8.68433671345681e-07
12.7,8.61653989823117e-07
12.7166666666667,8.54950666645543e-07
12.7333333333333,8.48322825525182e-07
12.75,8.4176960074384e-07
12.7666666666667,8.35290137021075e-07
12.7833333333333,8.28883589384103e-07
12.8,8.22549123039316e-07
12.8166666666667,8.16285913245401e-07
12.8333333333333,8.1009314518813e-07
12.85,8.03970013856687e-07
12.8666666666667,7.97915723921516e-07
12.8833333333333,7.91929489613839e-07
12.9,7.86010534606496e-07
12.9166666666667,7.80158091896541e-07
12.9333333333333,7.74371403689048e-07
12.95,7.68649721282622e-07
12.9666666666667,7.62992304956154e-07
12.9833333333333,7.57398423857131e-07
13,7.51867355891349e-07
13.0166666666667,7.46398387613882e-07
13.0333333333333,7.40990814121589e-07
13.05,7.35643938946875e-07
13.0666666666667,7.30357073952794e-07
13.0833333333333,7.25129539229505e-07
13.1,7.19960662991976e-07
13.1166666666667,7.14849781479046e-07
13.1333333333333,7.09796238853654e-07
13.15,7.04799387104421e-07
13.1666666666667,6.99858585948366e-07
13.1833333333333,6.94973202734925e-07
13.2,6.90142612351134e-07
13.2166666666667,6.85366197127971e-07
13.2333333333333,6.8064334674794e-07
13.25,6.75973458153711e-07
13.2666666666667,6.71355935458021e-07
13.2833333333333,6.66790189854595e-07
13.3,6.62275639530234e-07
13.3166666666667,6.57811709577979e-07
13.3333333333333,6.53397831911373e-07
13.35,6.49033445179797e-07
13.3666666666667,6.44717994684807e-07
13.3833333333333,6.40450932297608e-07
13.4,6.3623171637745e-07
13.4166666666667,6.32059811691123e-07
13.4333333333333,6.27934689333406e-07
13.45,6.23855826648543e-07
13.4666666666667,6.19822707152616e-07
13.4833333333333,6.1583482045701e-07
13.5,6.11891662192694e-07
13.5166666666667,6.07992733935536e-07
13.5333333333333,6.04137543132515e-07
13.55,6.00325603028805e-07
13.5666666666667,5.96556432595848e-07
13.5833333333333,5.92829556460254e-07
13.6,5.89144504833588e-07
13.6166666666667,5.85500813443051e-07
13.6333333333333,5.8189802346301e-07
13.65,5.78335681447334e-07
13.6666666666667,5.74813339262671e-07
13.6833333333333,5.71330554022399e-07
13.7,5.67886888021534e-07
13.7166666666667,5.64481908672357e-07
13.7333333333333,5.61115188440845e-07
13.75,5.57786304783967e-07
13.7666666666667,5.54494840087597e-07
13.7833333333333,5.51240381605343e-07
13.8,5.48022521398066e-07
13.8166666666667,5.44840856274113e-07
13.8333333333333,5.41694987730368e-07
